Season,Episode,Character,cleanline
8,10,Kyle,oh wait we forgot the necklace
8,10,Kenny,oh yeah 
8,10,Kyle,god i hope this works
8,10,Stan,excuse me
8,10,Stan,we we got it 
8,10,Kyle,okay so now youll help us take care of trent boyett
8,10,Cartman,all right
8,10,Kenny,woohoo
8,10,Cartman,you guys were free we havent a care in the world
8,10,Kenny,all right
8,10,Stan,dude are we gonna be like that someday
8,10,Kyle,naw
8,10,Kyle,man i would have loved to seen to seen the look on trent boyetts face when all the sixth graders showed up
8,10,Cartman,yeah trents just lucky he didnt mess with us i woulda kicked his ass
8,10,Stan,hey look what is ms claridge doing  ms claridge
8,10,Cartman,hey guys you know what we should do we should go get a  huh 
8,10,Stan,dude what happened
8,10,Kyle,oh jesus you told him that 
8,10,Stan,whats that
8,10,Stan,were dead trent knows we sent the sixthgraders after him
8,10,Cartman,hes gonna give us all texas chili bowls 
8,10,Kyle,weve gotta move away weve gotta get as far away from this town as possible
8,10,Stan,no no weve just gotta find better help
8,10,Kyle,from who we cant ask adults for help and theres nobody tougher than sixth graders
8,10,Stan,there is one person
8,10,Stan,shelly
8,10,Stan,shelly youre my sister right and families depend on each other
8,10,Stan,shelly  somebody is going to kill me and i cant go to mom or dad for help so youre kind of the only person i have left 
8,10,Stan,trent boyett he just got released from juvenile hall he was sent there for burning ms claridge but actually it was our fault
8,10,Stan,we were only four years old at the time uh we duwe didnt think about the past coming back to haunt us then we didnt think and now hes gonna kill us
8,10,Kyle,so youre gonna help us
8,10,Cartman,a picture of your moms boobs
8,10,Stan,admit it was our fault
8,10,Stan,hi ms claridge uh we have ssomething to tell you 
8,10,Kyle,the thing is ms claridge we did a lot of stupid things when we were kids
8,10,Cartman,a lot of stupid things that we regret
8,10,Kenny,and its time for us to come clean 
8,10,Stan,see ms claridge when we were little we used to play with our wieners a lot and one game we played was fireman
8,10,Cartman,aaaaaaaah
8,10,Stan,trent look weve realized our mistake 
8,10,Cartman,yes our conscience got the best of us and and we were just about to tell everyone the truth 
8,10,Kyle,our lives have not been enjoyable trent i promise you 
8,10,Cartman,stay away from us trent
8,10,Stan,what is that
8,10,Cartman,its my moms taser i took it from her purse  just back off man
8,10,Cartman,i am not going to have a titty twister i hate titty twisters
8,10,Cartman,trent boyett is a liar sir
8,10,Kyle,dude when he gets out hes gonna be really mad
8,10,Cartman,whatever thats like five years from now
8,10,Stan,yeah who cares
8,10,Cartman,we did it  so long trent have a nice time  nyanyanyanyanyaaanyaaa  hahahahahaaahaaa 
8,10,Cartman,uh oh
8,10,Cartman,hah hey
8,11,Cartman,and im rick cartman
8,11,Cartman,parentteacher conferences will be held this wednesday night from seven to nine so kids get a lot of playing in before you get grounded and now for a look at whats on the menu for school lunch today heres stan marsh
8,11,Stan,eric it looks as though the school will be serving a chicken cutlet now thats traditionally a uha white meat chicken breast if you will that has been breaded and then cooked ive been told there will also be tatertots and a vegetable dish this is really shaping up to be a ahah one fantastic lunch eric
8,11,Cartman,hardhitting reporting stan thanks a lot and now here with the celebrity watch is butters stotch butters seen any celebrities
8,11,Butters,nunoo not yet ive been standin out in front of the school for about two hours now and ah and i havent seen any celebrities uh about thirty minutes ago i thought i saw sigourney weaver but ihihturn it turns out it was a dead horse
8,11,Cartman,all right butters keep your eyes open
8,11,Butters,will do
8,11,Cartman,kyle broflovski now joins us for a look at sports and kyle the girls basketball team just cant get it right
8,11,Kyle,another devastating loss for the cows last night eric they were ahead in the game until kelly anderson started crying because she missed her daddy whos on a business trip in thailand uh kelly was so upset she couldnt play and the cows had to forfeit
8,11,Cartman,cows are on a six and o slide since kellys father left for that business trip
8,11,Stan,and were cut gtgt gtgt
8,11,Cartman,all right nice reporting guys nice 
8,11,Butters,boy that was a great episode
8,11,Stan,yeah i think that was one of our best shows yet
8,11,Kyle,what
8,11,Cartman,how many students is that
8,11,Stan,craigs show
8,11,Cartman,what is that butthole doing now
8,11,Stan,but thats thats crap thats not even tv
8,11,Cartman,please mr meryl but the news is our life without it we have nothing
8,11,Cartman,youre gay
8,11,Butters,gee whiz we sure worked hard on that new show
8,11,Stan,apparently it doesnt matter how hard you work
8,11,Cartman,fuck off whistlin willy were not in the mood
8,11,Cartman,god i wish we had a pizza hut in south park
8,11,Stan,hey look craig just walked in 
8,11,Kyle,geez all that from a stupid video show
8,11,Cartman,go play with yourself craig
8,11,Stan,your idea took about this much thought craig 
8,11,Kenny,woohoo
8,11,Cartman,kenny what the hell are you doing with this asshole
8,11,Kenny,craig just asked me to do his show geez
8,11,Cartman,youre helping craig make his show i cant believe you would betray us like that weve always been supercool to you hahahahahaaahaaa were gonna do a news show and you cant do it with us because you are too poooor and poor people dont watch the newoos nyanyanyanyanyaaanyaaaah whatever kenny 
8,11,Kyle,gah i just dont get it
8,11,Stan,token now come on guys we worked too hard to just roll over for craig and his stupid overall deal instead of sitting here feeling sorry for ourselves we just need to figure out how to make our show better
8,11,Kyle,yeah maybe if we can get higher ratings by the end of the week theyll let us stay on the air
8,11,Butters,well what are we waitin for
8,11,Stan,come on guys 
8,11,Stan,all right we all need to come up with ideas for our show
8,11,Kyle,how about we revamp the name super school news sounds dry
8,11,Cartman,it should be sexy news
8,11,Stan,yeah sexy action thats good
8,11,Kyle,maybe the problem is we dont have very good stories to report on
8,11,Cartman,right we should make up stories because theyll be far more interesting
8,11,Butters,hey yeah uh why i could say i saw celebrities even though i didnt aaand then lie about what i saw them doing
8,11,Cartman,nice butters write that down
8,11,Butters,lie about celebrities
8,11,Stan,we have to appeal to all the students so we we need hot girls for the sixth graders
8,11,Cartman,and panda bears for the preschoolers
8,11,Stan,good
8,11,Kyle,maybe we need to make students think they have to watch our news show or theyll die
8,11,Butters,oh boy
8,11,Cartman,were in fourth grade jimmy we dont even know what ethical means
8,11,Stan,all right sexy action school news team its time to go to work get out there and get some stories
8,11,Butters,sexy action school news team ho 
8,11,Cartman,ah token can i have a quick word with you  look token ii know the guys are having trouble bringing this up with you but uh well the thing is token we we really need to revamp your whole tv persona
8,11,Cartman,you see token people really enjoy seeing africanamericans on the news seeing africanamericans on the news not hearing them thats why all africanamericans newspeople learn to talk more wha how should i say white  token all the great africanamericans newspeople have learned to hide their ebonic tribespeak with a more pure caucasian dialect theres no shame in it and i think itll really help our ratings
8,11,Cartman,is south park about to explode from a methane gas leak more on that later but first stan marsh has a look at some new outfits for the raisins girls
8,11,Stan,eric the outfits are even skimpier than before leaving very little to the imagination no doubt that if i were a little older i would be aroused
8,11,Cartman,and now for a look at the weather here is token black and token i hope theres no tornadoes headed our way
8,11,Cartman,oooo hang on jimmy it looks like kyle has the dish on some students bathroom habits kyle
8,11,Kyle,eric sources are speculating that thirdgrade student pete thelman  pees sitting down like a girl weve also got confirmation that sally turner  stuffs her bra and clyde donovan has only one testicle
8,11,Cartman,one testicle  what an asshole 
8,11,Cartman,oh yeah panda bear madness and now lets get a look at the celebrity watch with butters
8,11,Cartman,all right so after my report on the unsanitary conditions of the school cafeteria were go to kyle for the story on brian teeves trying to make out with susan farkle
8,11,Stan,then lets do tokens report on how global warming is going to kill everyone in the fifth grade
8,11,Cartman,oooo interview with the vicepresident hmmm frankly jimmy i dont know how were gonna fit that in between cheerleader pieeating and whos got skidmarks monday
8,11,Cartman,its boring news jimmy
8,11,Cartman,all right tell me about it
8,11,Cartman,aww ohh god i just got so sleepy im sorry what were we talking about
8,11,Stan,no jimmy the school is already dumb were just giving them what they want
8,11,Kyle,were making the news more appealing to students
8,11,Stan,i knew we could do it
8,11,Kyle,we beat closeup animals
8,11,Cartman,oh man this is so great we we worked so hard to be on top oh oh comeere you 
8,11,Stan,craigs new show
8,11,Butters,does does this mean were still gonna get cancelled
8,11,Stan,hey whabbut we gave it our best
8,11,Stan,i dont believe it
8,11,Cartman,i cant lose this extracurricular credit i need it to pass fourth grade
8,11,Butters,stupid news hair 
8,11,Kyle,yeah jimmys right i know we can come up with way better ideas than craig
8,11,Stan,yeah to save our show all we need to do is come up with the best idea for an episode ever
8,11,Kyle,what if we do a show where we  uh no
8,11,Cartman,how about we have us um hmmm
8,11,Stan,come on doesnt anybody have any show ideas
8,11,Butters,well how about we get panda bears and we have them dance around with us
8,11,Stan,look you guys if craig can do it we can do it come on  how about we do a show with us ughhh
8,11,Kyle,thee uhhh what if the
8,11,Cartman,wait ive got it  crab people
8,11,Stan,crab people
8,11,Cartman,theyre like half crab half people and they live below the ground
8,11,Stan,dude i think we can do a little better than crab people
8,11,Butters,i know we should read the funnies  i always get good ideas from the funnies
8,11,Cartman,butters only gay little dweebs read the funnies
8,11,Butters,yeah i read em all the time uh heres one the uh snail tripped over a hurdle and the other snail says well thats gonna add another hour to his time  yeah you guys  heh
8,11,Cartman,how about we do a show where we kill butters 
8,11,Butters,so dagwood says good guhgood thing were playin uh the back nine at your house 
8,11,Stan,were hopelessly stuck completely out of ideas
8,11,Cartman,we have crab people just sayin
8,11,Kyle,wait you know what we should do we should all take a bunch of cough medicine
8,11,Kyle,thats what the sixth graders do behind the school at recess they take way too much cough medicine because they say it makes them see things in their heads
8,11,Butters,gee whiz there sure is a lot of em
8,11,Kyle,how do we know which one to use
